Expected Z, Real Z
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
50, 49.682674
20, 46.590992
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 21.103920
20, 23.602018
90, 83.841072
90, 90.800407
90, 90.891037
90, 91.868546
90, 91.893784
90, 91.946571
90, 91.989029
90, 92.041809
90, 92.076233
90, 92.131317
90, 92.148529
90, 92.180656
0, 55.208843
0, 2.959478
0, 1.734496
0, 1.492640
0, 1.492640
0, 1.492640
0, 1.492640
0, 1.492640
0, 1.492640
