Expected Z, Real Z
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
50, 49.651016
20, 23.934370
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
20, 21.075785
90, 87.880409
90, 90.179771
90, 90.159103
90, 90.159103
90, 90.159103
90, 90.159103
90, 90.159103
90, 90.159103
90, 90.159103
90, 90.159103
0, 28.672688
0, 0.455669
0, 0.455669
0, 0.455669
0, 0.455669
0, 0.455669
0, 0.455669
0, 0.455669
0, 0.455669
0, 0.455669
