Expected Z, Real Z
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.679493
50, 48.336864
20, 20.213757
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
20, 20.193661
90, 80.916336
90, 90.001656
90, 90.001656
90, 90.001656
90, 90.001656
90, 90.001656
90, 90.001656
90, 90.001656
90, 90.001656
90, 90.001656
90, 90.001656
0, 11.154078
0, -0.978452
0, -0.981903
0, -0.981903
0, -0.981903
0, -0.981903
0, -0.981903
0, -0.981903
0, -0.981903
